GISJOIN,white_pct,black_pct,hispanic_pct
G3901530509000,47.2,26.54,10.56
G3901530520104,85.88,6.55,0.35
G3901530520105,85.51,2.58,0.96
G3901530520106,88.19,1.91,1.01
G3900570260100,87.65,6.01,2.81
G3900570210603,83.83,2.7,3.69
G3900610010400,93.24,3.77,1.44
G3900610010600,89.11,7.54,3.28
G3900610010900,39.44,46.07,11.87
G3901130070500,22.47,69.63,0.95
G3901130001900,64.25,16.47,16.62
G3900450031700,85.37,4.11,3.34
G3900450032000,76.56,5.34,5.17
G3900450032100,94.74,0.33,0.73
G3900450032200,92.13,0.16,6.79
G3901230050302,92.77,0.05,2.89
G3901390000600,73.94,18.34,1.47
G3900990811700,80.94,8.23,2.92
G3900990811800,88.52,6.99,1.94
G3900990812001,84.66,4.68,3.58
G3900990812002,92.79,2.51,1.81
G3900990812200,84.93,2.41,3.43
G3900990812301,92.05,4.33,2.97
G3900610027200,45.63,51.11,0.0
G3901670020300,96.35,2.34,1.32
G3901670020101,91.35,2.67,2.59
G3900350980200,0.0,0.0,0.0
G3900350980900,0.0,0.0,0.0
G3900610005702,66.62,24.39,6.94
G3900490005900,24.27,54.34,2.92
G3900490008322,70.95,10.09,10.43
G3900490008330,94.72,0.0,3.96
G3900490008340,77.73,15.01,3.82
G3900490008350,46.57,38.33,8.15
G3900490008360,76.78,10.06,6.85
G3901670020102,92.31,0.8,0.25
G3900650000700,97.9,0.08,1.19
G3900650000500,98.03,0.0,1.38
G3900650000300,97.48,0.37,0.63
G3901350470101,91.84,0.0,2.01
G3901350455001,92.83,3.41,0.0
G3900350152302,39.56,53.29,2.29
G3900350152400,30.36,63.06,1.63
G3900350152501,39.03,57.25,1.88
G3900350152502,34.02,62.98,0.66
G3900350152701,9.67,86.58,0.53
G3900350153105,88.37,1.84,4.55
G3900350153106,90.32,0.0,5.58
G3900230003200,94.57,1.85,1.17
G3901190911700,83.46,1.27,2.45
G3900710954900,86.98,4.94,3.74
G3900710954700,95.35,0.12,0.42
G3900410011530,74.38,2.39,0.99
G3900490001121,77.69,5.95,2.88
G3900430040100,94.6,0.2,5.2
G3900430041600,89.85,8.75,1.06
G3900990812700,94.22,0.26,4.81
G3900990812800,95.7,1.01,0.45
G3900990812900,98.35,0.0,0.17
G3900150951800,94.4,3.3,1.64
G3900150951600,92.16,0.42,5.38
G3900150951900,97.48,0.03,0.0
G3900150951700,93.7,1.67,0.0
G3900150951500,98.01,0.74,0.0
G3900150951400,98.63,0.07,0.0
G3900250041406,91.97,1.51,1.94
G3901330600705,90.82,0.77,1.16
G3901330601200,83.47,8.92,2.09
G3900850203000,97.54,0.03,1.16
G3900850202800,92.82,0.46,1.47
G3900850205701,95.45,2.43,2.04
G3900850205800,96.93,0.0,2.07
G3900850202700,89.97,1.13,1.75
G3900890755601,93.44,0.0,0.0
G3900890757402,87.06,0.0,0.82
G3900450031200,96.24,0.76,0.55
G3900450031300,89.78,3.44,2.01
G3901530508399,30.37,63.71,0.0
G3901530530108,62.35,17.91,6.84
G3901530530101,72.44,10.42,1.98
G3901530534100,90.54,0.6,2.64
G3901530530105,51.92,37.51,5.48
G3900570230100,80.92,0.75,0.0
G3900610023002,88.37,6.69,1.21
G3900610023400,30.06,57.66,3.39
G3901130021601,91.25,2.51,4.87
G3900610024001,68.57,9.76,6.34
G3901130002000,68.97,21.71,9.02
G3901130002200,51.09,35.03,9.31
G3901130002300,81.16,7.53,5.49
G3901130080100,18.7,74.35,2.06
G3901130080200,54.3,43.77,0.0
G3901130080300,22.73,70.09,3.94
G3901130080500,68.12,15.64,1.43
G3901230050202,95.24,3.88,0.22
G3901450003200,93.65,2.35,0.0
G3901450003900,97.9,0.0,0.0
G3901450002500,99.82,0.0,0.0
G3901450002700,98.64,0.0,1.36
G3901450002800,93.11,2.04,0.84
G3901450002200,81.34,15.86,2.12
G3901450004000,97.61,0.0,0.0
G3900550310100,98.04,0.5,0.14
G3900550311500,96.38,0.07,3.2
G3900610027400,57.01,34.51,4.57
G3901010000300,90.97,0.32,1.68
G3900950000900,29.94,53.35,7.27
G3900990812602,87.12,8.1,3.78
G3900990812302,81.21,6.37,11.64
G3900950000800,10.2,83.93,2.94
G3901510701300,71.07,19.0,0.65
G3901130165100,9.61,88.95,0.0
G3900610005800,28.71,63.49,4.5
G3900610006000,42.2,44.22,9.46
G3900610006100,39.69,30.49,27.28
G3900430040801,63.38,23.94,6.46
G3901670021300,95.88,0.0,1.89
G3901670021600,100.0,0.0,0.0
G3900610006600,19.6,70.43,1.23
G3900610006800,9.45,68.49,15.2
G3900610006900,6.12,84.79,7.44
G3900850200700,89.31,4.06,2.18
G3900650000200,96.35,0.31,1.02
G3901230050100,96.53,0.77,1.16
G3900490001901,79.16,8.26,2.54
G3901210968401,96.37,0.3,0.77
G3901290021201,93.17,0.45,3.97
G3900990811302,75.57,8.73,1.22
G3900990800502,36.65,44.44,15.07
G3900990800501,17.27,52.76,29.42
G3900410011540,71.04,10.17,2.32
G3900410011710,84.9,7.14,2.63
G3900490006323,82.24,0.0,2.09
G3900490006330,88.43,0.0,1.94
G3900490006340,75.65,0.0,8.19
G3900490006351,77.36,3.82,5.81
G3900430990100,0.0,0.0,0.0
G3900250040404,90.53,3.52,1.35
G3900250040302,92.2,0.0,1.31
G3900850203200,85.27,0.0,6.44
G3900230002501,91.09,5.96,0.0
G3900230002403,89.61,5.12,1.21
G3900610003900,18.67,73.34,7.99
G3900610004000,46.34,46.06,2.01
G3900610004100,62.08,32.33,2.87
G3900610004200,72.73,21.88,2.49
G3900850205002,91.02,0.12,7.06
G3900850990000,0.0,0.0,0.0
G3900850202600,97.95,0.03,1.14
G3900850201500,91.35,2.92,1.11
G3900890756802,97.65,0.0,0.0
G3900890759102,94.07,0.16,0.58
G3900450031600,98.0,0.0,0.67
G3900450030800,91.56,2.0,1.14
G3901530508900,66.85,16.26,3.83
G3901530508800,17.06,74.14,4.74
G3901530508600,18.14,79.72,0.55
G3901530534000,88.74,0.86,2.54
G3900350123100,95.39,1.74,1.21
G3901530530800,90.46,1.01,0.87
G3900610024002,80.93,2.96,3.55
G3901130000801,13.65,75.41,5.63
G3901010000501,95.57,1.53,1.09
G3900610010201,56.79,26.71,5.76
G3900610010202,63.77,29.26,2.96
G3901130001600,58.6,26.29,5.22
G3901130080600,91.99,0.0,3.39
G3901130080700,93.52,0.0,4.59
G3900430040900,75.68,12.98,6.72
G3901130002400,69.68,2.32,23.16
G3901130002500,81.17,7.12,6.93
G3900990810600,72.03,3.23,17.34
G3900550310800,97.82,0.45,1.05
G3900550310700,93.89,2.87,0.0
G3901450002600,97.79,0.0,0.0
G3900550312203,92.09,2.21,1.38
G3900550310200,89.73,2.59,2.2
G3901230050301,97.39,0.78,1.53
G3901130001501,59.68,27.03,8.46
G3901130165200,48.45,39.77,2.79
G3901130003404,73.54,13.85,5.8
G3901130004600,31.6,65.0,0.14
G3900990811002,96.76,0.0,2.87
G3900990811100,95.51,0.0,3.23
G3900430041701,82.76,0.73,0.98
G3900490006810,95.68,1.89,1.21
G3900490006821,78.51,17.79,0.41
G3900490006910,92.06,0.75,3.07
G3900490006921,51.88,16.42,15.34
G3900830007200,91.23,0.1,6.35
G3900610007100,77.63,6.95,5.33
G3900610007200,65.54,14.85,2.44
G3900610008201,22.95,68.56,1.53
G3900610008202,38.45,59.49,0.82
G3901210968402,63.86,29.43,4.47
G3900750976700,93.53,0.59,3.68
G3900750976600,96.38,0.0,0.17
G3900750976500,97.39,0.0,1.08
G3900010770500,96.85,0.11,0.59
G3900010770600,96.99,0.0,0.74
G3900010770100,94.22,0.42,0.18
G3900010770200,99.29,0.25,0.31
G3900010770400,98.52,0.11,0.11
G3900990812102,94.77,0.0,2.27
G3900990813602,100.0,0.0,0.0
G3900990813501,93.94,2.03,0.3
G3900990813601,96.83,0.46,1.48
G3900490006352,57.41,9.64,5.78
G3900490006353,69.99,11.67,2.63
G3900490007922,81.84,1.0,5.13
G3900490007931,90.45,3.86,0.48
G3900490009386,28.4,40.36,9.74
G3900490009410,52.89,45.33,1.65
G3900490009520,81.13,7.94,2.64
G3900430041800,95.74,0.28,2.46
G3900610021505,18.92,62.1,9.17
G3900770915400,86.6,3.17,8.77
G3900250041306,85.05,1.7,1.5
G3901550921200,77.11,16.99,4.58
G3900950002000,59.51,10.59,22.37
G3901550930400,91.41,1.33,1.03
G3901550931400,95.19,1.45,1.12
G3901550931601,90.26,3.35,3.4
G3901550931602,91.7,3.51,1.86
G3901550931700,88.25,8.94,1.65
G3900350111700,6.93,87.5,1.35
G3900350177606,73.95,8.65,2.73
G3900350177607,86.52,1.44,4.84
G3900850202000,88.13,5.65,0.0
G3900350119502,15.64,73.68,1.45
G3900350119600,6.83,90.98,1.57
G3900350119701,2.32,95.19,0.29
G3900350119800,1.68,77.84,4.11
G3900350121300,4.12,80.38,0.65
G3900350120200,2.74,92.78,0.0
G3900350120400,0.51,98.84,0.0
G3900350120801,4.83,88.26,0.0
G3900350121100,0.21,99.79,0.0
G3900350121200,0.09,98.45,0.18
G3900350121500,6.88,90.77,0.35
G3900890757701,89.97,0.26,3.71
G3900890755602,96.91,0.08,1.41
G3900890759101,94.3,0.53,3.23
G3900450030400,98.57,0.0,0.0
G3900450033000,83.86,12.01,2.28
G3901430961800,72.53,5.47,18.38
G3900950003100,23.61,76.07,0.0
G3900950003300,7.22,86.98,0.0
G3900950003600,4.56,81.19,4.93
G3900950005901,83.56,2.45,8.06
G3901510700300,54.73,32.55,5.59
G3901510700400,65.84,28.69,1.72
G3901510700500,47.37,32.13,8.0
G3901510700600,68.87,10.48,8.09
G3901010000100,94.06,4.12,0.48
G3900570280101,99.15,0.0,0.55
G3901090390100,98.26,0.11,0.42
G3900610023100,82.02,3.54,1.85
G3900610023201,88.7,5.48,0.27
G3900610023210,78.47,12.28,7.78
G3900990810900,86.89,2.14,8.67
G3901130002600,75.35,11.28,8.33
G3901130002800,88.63,1.38,0.37
G3901130002900,97.45,0.0,0.0
G3901130003000,87.63,5.21,1.2
G3901130003300,76.0,8.44,10.4
G3901130090600,79.53,10.36,5.32
G3901030408001,88.43,1.58,0.96
G3901030408201,92.59,1.57,3.4
G3900570210401,75.54,8.09,0.45
G3901390002600,95.9,0.2,3.42
G3901230050201,97.21,0.47,2.02
G3900990811200,96.5,0.58,2.13
G3900950004000,30.93,45.46,18.58
G3901510713201,88.02,5.6,2.06
G3900490006923,48.24,24.14,10.89
G3900490006924,35.79,39.91,6.29
G3900490008210,63.13,18.54,14.4
G3900490008241,65.17,6.37,25.75
G3900490008242,66.95,7.6,11.81
G3900610008100,16.19,79.59,0.94
G3900490009440,73.91,14.82,4.77
G3900490002800,29.09,61.29,0.56
G3900490009420,57.23,34.51,1.22
G3900490000120,92.37,2.72,1.13
G3900350152102,38.06,52.84,2.22
G3900350152202,33.27,62.51,0.86
G3900350152301,37.98,58.66,0.97
G3900730965400,97.25,0.4,0.49
G3900730964900,98.07,0.0,0.99
G3900730965300,94.01,2.34,3.22
G3900730965000,96.3,0.0,0.51
G3900730965100,97.86,0.29,0.0
G3900730965500,95.75,1.97,0.25
G3900730965200,90.45,0.71,1.88
G3900990813502,97.27,0.0,0.12
G3900990812605,90.31,0.58,6.98
G3900990812604,92.11,3.05,1.36
G3900990812101,80.89,3.6,1.69
G3900390958900,89.04,0.1,8.99
G3900390958700,84.69,2.34,10.93
G3900390958800,76.32,2.22,19.18
G3900390958400,92.94,0.25,4.96
G3900350183401,62.53,25.86,1.28
G3900350189112,90.75,0.14,1.09
G3900350101101,36.19,26.64,21.55
G3900490009590,88.73,7.31,0.94
G3900490009600,72.86,18.37,5.87
G3900490009711,88.5,3.82,2.47
G3900570200700,69.74,11.74,7.95
G3900770916200,83.5,1.65,11.08
G3900770915600,92.72,1.31,4.79
G3901010000200,89.34,4.8,3.32
G3901550930500,98.5,0.22,0.74
G3901330601901,96.31,0.0,1.14
G3901330601100,95.57,1.37,2.21
G3901690000900,96.87,0.39,0.69
G3901690002200,95.83,0.02,3.42
G3900350177608,78.24,12.68,2.18
G3900350177609,93.85,2.21,1.27
G3900350178101,89.75,1.6,1.16
G3900350178102,76.6,12.93,5.17
G3900350179101,69.82,3.35,1.72
G3900350121700,0.09,97.31,0.0
G3900350121800,0.0,91.15,6.72
G3900350121900,3.18,96.49,0.0
G3900350187105,81.44,8.43,2.59
G3900350187106,85.79,9.29,2.52
G3900350188103,5.24,92.34,1.04
G3900250041105,95.28,1.2,0.84
G3900250041504,93.05,0.69,4.18
G3900890756801,75.5,19.16,0.0
G3900890755302,98.28,0.02,1.2
G3900890755301,93.89,0.6,2.78
G3901430962000,91.11,0.17,6.48
G3901050964100,98.56,0.0,0.62
G3901050964600,98.79,0.0,1.21
G3900650000402,89.74,1.58,4.25
G3900650000401,76.23,8.01,5.96
G3900130010902,94.03,0.59,0.83
G3900610022601,83.72,10.73,1.1
G3900670975600,96.16,0.24,0.45
G3900670975700,98.29,0.05,0.48
G3900670976000,82.37,12.82,0.46
G3901090365200,90.48,3.63,1.2
G3900610009700,43.68,45.48,7.77
G3901730020402,86.22,2.48,2.78
G3900610023222,77.66,12.87,0.19
G3900610023300,79.11,8.88,5.93
G3901690000100,85.73,4.31,0.24
G3901690001800,93.1,0.28,0.0
G3901690980000,77.38,6.97,2.71
G3901690003500,93.98,0.3,2.27
G3901130090700,82.53,1.23,11.26
G3901130090800,93.59,1.57,0.0
G3900610011000,15.46,82.19,0.0
G3900610011100,49.71,46.38,0.55
G3900610020504,68.07,17.96,0.37
G3900610020505,61.07,28.53,4.47
G3900610020601,94.38,3.18,0.98
G3901130110202,77.05,14.45,3.86
G3901130050301,89.37,2.45,3.48
G3901130030100,75.64,15.65,4.14
G3901130000100,4.47,89.86,1.08
G3901130070600,7.51,67.67,5.06
G3901510712700,97.97,0.2,0.52
G3901510713600,93.34,1.88,1.22
G3901510714600,96.04,0.74,0.72
G3901510713000,97.77,1.32,0.0
G3900490008311,61.92,27.41,6.37
G3900490008312,49.6,19.45,17.84
G3900490008321,59.18,5.89,21.82
G3900270964502,96.98,0.46,0.25
G3901670021500,99.14,0.39,0.0
G3901670020500,87.78,4.41,2.75
G3901670021400,92.95,0.61,0.24
G3901670021000,93.64,0.61,3.74
G3901670020400,92.78,2.23,1.75
G3900490006950,95.66,0.39,0.55
G3900490002520,28.16,63.8,1.85
G3900490005620,64.02,32.68,0.51
G3900490007812,65.34,14.37,3.5
G3900490004810,74.81,10.0,3.55
G3900490008710,19.11,70.4,0.0
G3900490008110,73.69,9.24,12.06
G3900490001200,76.11,6.36,5.76
G3900990814200,21.26,61.52,10.72
G3900990811301,88.98,6.54,2.76
G3900390958500,76.62,5.11,15.06
G3900390958300,89.69,0.54,6.59
G3900350153107,84.19,3.94,3.78
G3900350154502,35.9,57.5,2.44
G3900350154601,45.3,36.26,16.36
G3900350154603,41.25,55.25,0.57
G3900350154604,41.65,54.84,2.64
G3900350155101,83.86,2.75,4.33
G3900350156101,91.38,0.0,4.38
G3900410011740,85.49,8.01,2.81
G3900490006372,64.44,15.46,7.9
G3900490006384,76.49,6.95,3.07
G3900490006386,62.85,12.5,2.12
G3900490006387,73.27,9.79,8.06
G3900490007941,83.23,8.65,4.58
G3900590977500,90.39,5.81,1.13
G3900590977700,92.13,0.58,2.12
G3900590977100,98.22,0.06,0.66
G3900590977800,93.7,0.42,0.57
G3901110966800,93.78,1.85,0.0
G3901110966700,98.53,0.0,0.0
G3901110966900,98.71,0.0,0.42
G3901110966600,97.01,0.0,0.0
G3901550920900,48.96,37.8,6.34
G3901550921000,51.52,44.21,3.22
G3901550921100,74.25,13.76,2.39
G3901330601902,98.48,0.0,0.57
G3900990813200,96.46,0.45,1.42
G3900610001900,54.34,30.47,4.22
G3900610002000,76.9,14.56,3.16
G3900250040500,89.52,0.83,3.24
G3900250040101,98.98,0.72,0.0
G3900350179102,81.88,9.43,1.08
G3900350180102,43.78,45.79,1.38
G3900350180103,42.96,56.24,0.0
G3900350181100,95.45,1.27,0.26
G3900850202100,75.13,8.59,0.51
G3900850202400,97.58,0.0,1.68
G3900850202500,90.19,3.57,1.91
G3900610021421,97.17,0.39,0.0
G3900850200100,84.59,14.63,0.78
G3900850200300,96.32,0.0,1.04
G3900850200400,90.72,2.91,2.35
G3900850200500,94.01,3.22,1.65
G3900850200600,85.02,2.05,4.35
G3900850200800,84.31,7.41,2.47
G3900350188106,1.91,92.94,0.24
G3900890755902,91.99,0.0,3.22
G3900890755901,70.14,5.93,4.09
G3900890756803,92.68,2.3,3.22
G3901350470102,99.02,0.0,0.0
G3900610021508,57.83,39.07,1.71
G3900610021571,41.59,38.07,8.46
G3900610021572,17.0,56.09,10.35
G3900490000820,49.89,39.86,1.85
G3900490000910,19.59,67.78,4.6
G3900490000920,13.27,71.66,9.64
G3900490001000,81.24,8.12,2.74
G3901730021300,90.75,0.15,6.32
G3901730021200,95.06,0.21,2.16
G3901730020100,86.24,0.0,9.11
G3901690002300,94.31,1.09,0.3
G3901690000200,91.24,1.06,2.84
G3901690000700,94.86,0.78,2.83
G3900490007306,76.85,10.2,2.42
G3900490007303,65.73,24.54,7.41
G3900490001302,81.42,1.29,2.88
G3900490009396,10.35,81.66,2.53
G3900490009391,33.82,47.57,8.08
G3900490001301,84.58,2.11,4.38
G3900490004002,63.46,25.74,2.8
G3901510715000,90.34,1.94,0.09
G3901530531701,97.24,0.26,1.37
G3900290951800,93.8,4.2,0.6
G3700630002024,68.33,19.4,3.77
G3700770970607,48.07,32.45,11.0
G3700650020300,8.42,87.53,1.05
G3700650021000,29.65,59.97,8.16
G3701390960200,38.53,52.05,1.35
G3701390960100,37.8,56.66,5.18
G3701390960600,55.47,38.93,5.13
G3700830930702,57.65,30.7,7.77
G3700830930701,19.47,80.53,0.0
G3700570060201,83.54,14.96,1.14
G3700570060301,94.11,3.33,0.72
G3700570060303,93.05,0.71,5.3
G3700530110101,91.08,6.36,1.59
G3700530110102,96.8,0.0,0.0
G3700630002038,47.62,32.55,4.32
G3701350011300,68.35,17.11,3.18
G3701350011400,68.81,6.47,6.83
G3701350011500,75.53,3.28,11.31
G3701830053902,81.12,13.0,4.93
G3700810015602,63.97,19.8,16.23
G3700810015201,68.09,22.74,7.86
G3700910950401,32.01,57.61,1.44
G3701450920601,61.78,22.55,9.68
G3700770970400,29.14,60.57,7.28
G3700770970300,55.79,31.87,6.42
G3700770970200,42.72,46.44,8.7
G3700770970500,47.59,33.89,13.9
G3701690070701,73.16,14.1,6.5
G3701690070302,96.56,1.92,0.0
G3701690070102,95.82,1.71,1.82
G3701690070301,93.46,3.82,0.11
G3701690070702,79.27,11.09,4.08
G3701690070506,89.88,0.9,9.22
G3701690070101,84.33,8.49,0.0
G3701930960801,93.97,0.29,3.95
G3701930960802,93.33,0.04,4.76
G3700810010200,28.08,59.72,4.54
G3700630002031,32.13,29.48,27.95
G3700630002032,26.73,38.13,25.54
G3700630001713,86.78,3.77,2.01
G3700630002035,35.06,42.72,15.63
G3901030410000,98.4,0.2,0.89
G3901030411001,98.11,0.0,1.89
G3901030411002,96.14,0.45,1.86
G3901030413000,96.82,0.22,1.87
G3901030415100,95.77,0.13,0.88
G3901030415200,86.96,1.44,6.56
G3900330974500,96.75,0.59,1.92
G3901030416000,90.77,1.48,5.15
G3901030416200,84.65,4.22,7.48
G3901030416300,92.05,1.58,3.48
G3901030416400,91.97,0.09,1.3
G3901030417100,93.33,2.62,0.75
G3901150969100,86.13,6.6,1.14
G3901150969000,94.76,1.27,1.64
G3901150968900,89.85,4.79,0.85
G3901150968800,96.24,1.78,0.0
G3901570020300,97.84,1.53,0.0
G3901570021400,90.72,0.0,5.34
G3901650032202,93.41,1.02,4.16
G3901650030600,89.23,1.71,3.4
G3900490006991,92.13,0.0,5.28
G3900490010401,46.32,0.0,14.3
G3900450032601,98.41,0.0,0.42
G3900170010103,77.25,4.62,3.46
G3900950001002,21.66,69.93,7.66
G3901550932900,87.84,7.31,2.99
G3900850204700,96.94,0.43,1.23
G3900350103602,70.49,13.23,11.38
G3900350104800,56.2,19.61,21.08
G3900350107101,56.78,32.08,7.64
G3900350111202,26.55,67.54,2.81
G3900350152303,60.62,35.04,0.86
G3900850205702,90.71,1.85,6.38
G3900490007301,53.35,27.62,10.53
G3900490010201,44.09,44.87,7.6
G3901030408003,90.14,0.67,5.41
G3901550933800,71.73,17.66,2.57
G3901010010500,92.91,0.0,5.08
G3900610001800,60.13,34.19,0.36
G3901530532003,98.32,0.89,0.0
G3901530532301,90.26,4.75,2.89
G3700770970606,52.17,45.39,0.0
G3700770970604,64.04,14.63,14.34
G3700770970605,80.91,4.04,4.35
G3701390960300,13.25,64.2,21.02
G3701270010801,18.72,79.9,0.0
G3701270010302,52.52,40.38,0.0
G3701390960400,40.62,45.18,9.75
G3700550970302,77.67,0.0,15.23
G3700810012804,8.02,66.16,7.53
G3700810013602,30.72,43.08,19.3
G3701450920602,74.98,22.59,0.0
G3700630001808,40.76,47.08,5.4
G3700630002200,61.89,17.03,7.43
G3701830053613,68.79,16.37,2.01
G3701830053901,77.88,6.81,2.04
G3701830054217,74.97,14.1,5.16
G3700810015601,93.57,1.2,1.06
G3700810015202,62.96,29.97,1.01
G3700670003002,43.81,46.74,4.47
G3700670003803,50.64,29.39,10.74
G3700810010401,84.62,5.95,7.72
G3700810011601,24.11,54.46,14.32
G3700810012509,86.16,8.61,0.97
G3700810017200,62.85,28.11,2.2
G3700630002030,66.96,6.77,3.43
G3700630001810,16.75,40.2,34.85
G3700810012705,3.72,76.64,8.79
G3700810012706,5.55,80.47,10.67
G3701270010802,85.93,13.35,0.37
G3900330974400,93.81,0.53,2.57
G3900330974900,90.0,3.21,3.61
G3900330974100,94.26,0.82,4.38
G3900330974200,98.76,0.0,0.0
G3901730022200,83.18,0.16,11.61
G3901730022400,90.76,0.53,7.97
G3900610010500,88.02,2.43,7.11
G3900610020501,87.86,5.72,1.46
G3900610021900,32.64,57.38,9.37
G3901650031700,41.62,52.86,2.63
G3901570021000,84.53,0.12,15.0
G3901650031500,85.0,5.01,7.0
G3901650031904,77.77,1.54,4.53
G3900230002608,97.35,1.39,1.12
G3901570021800,92.95,1.86,1.57
G3901570021600,97.47,0.23,0.88
G3901570020700,87.94,0.34,7.36
G3901570021700,97.92,0.76,0.58
G3901570021300,96.37,0.0,0.29
G3900850203400,91.65,2.11,2.84
G3900150951302,99.5,0.0,0.0
G3900150951301,95.68,0.9,1.09
G3900450031402,90.8,1.19,0.0
G3900450032501,96.64,0.8,2.17
G3900850205001,91.28,0.53,1.61
G3900850205100,95.25,0.12,2.27
G3901690000800,89.04,3.63,1.72
G3901130040406,69.83,10.98,2.58
G3900850206100,97.6,0.66,0.0
G3901330600102,84.94,9.36,1.87
G3900910004000,97.59,0.0,0.74
G3901550932801,89.13,6.53,1.5
G3900130010700,95.84,0.65,1.43
G3900850205200,93.71,3.92,2.37
G3900850205300,93.64,0.48,5.22
G3901530532302,91.09,3.62,3.03
G3901530532501,94.67,1.16,0.0
G3901530532502,85.58,5.53,0.03
G3901530532600,95.83,0.64,0.91
G3700810010800,64.81,31.18,1.96
G3700810015401,63.53,28.15,6.3
G3700810015402,31.36,42.73,18.44
G3700810015901,76.03,8.61,11.1
G3700810016701,30.38,60.07,8.53
G3700810016702,72.38,8.66,18.03
G3700550970301,94.54,0.0,5.46
G3701450920400,33.48,49.93,6.61
G3701450920200,80.1,14.53,1.25
G3701450920500,76.85,13.74,4.65
G3700630002026,12.15,58.22,25.14
G3700630002021,52.12,22.22,13.96
G3700630002022,41.41,38.71,3.19
G3700630002023,59.48,23.1,4.95
G3701830054218,44.54,35.4,11.83
G3701830054221,78.72,6.83,5.25
G3700810012621,19.97,30.28,11.83
G3700810012619,32.22,51.4,9.66
G3700810012618,28.3,58.51,7.69
G3700810015302,59.44,33.07,5.72
G3700670002801,85.04,9.56,2.21
G3700670002901,51.1,22.67,13.05
G3700670001602,6.58,71.3,22.06
G3700810015500,32.09,56.49,7.2
G3700810016003,78.66,9.18,0.31
G3700810016900,84.31,6.04,6.77
G3700810012704,14.73,44.51,19.69
G3701270010505,26.43,64.87,2.94
G3701270010506,36.74,45.87,16.18
G3900330975000,93.96,2.93,2.03
G3900210011506,96.25,0.59,0.17
G3900610021102,96.66,0.25,2.68
G3900090973000,87.42,0.65,2.89
G3900350138106,84.03,3.31,9.91
G3901390001700,38.86,47.47,7.68
G3901570020900,96.15,0.88,0.28
G3901570020500,95.92,0.28,2.01
G3901570021100,89.42,0.38,8.55
G3901570021900,99.4,0.52,0.0
G3901570020200,98.63,0.0,0.03
G3900450031401,98.01,0.0,1.33
G3901350440100,98.17,0.0,1.59
G3901350400100,96.89,0.59,0.0
G3901130050104,82.59,4.33,3.49
G3901130050105,82.2,11.4,1.41
G3901550930102,97.57,1.22,1.22
G3901550933500,98.55,0.0,0.89
G3900910004300,95.08,0.02,0.94
G3900910003900,94.8,0.04,2.24
G3900850205400,93.38,0.6,1.14
G3900570210300,94.44,0.05,0.19
G3900570210602,87.38,3.8,3.84
G3901530532702,78.59,8.7,1.12
G3900370555001,94.21,0.0,3.05
G3901710950300,89.13,0.41,7.27
G3901390001800,93.52,1.37,1.53
G3901390002500,97.36,0.18,1.85
G3700810016009,82.88,4.08,7.01
G3700810016409,85.07,10.02,2.17
G3701930961002,80.06,1.62,13.18
G3700010021000,31.39,36.6,24.96
G3701450920300,45.76,43.53,9.76
G3701450920100,70.73,25.86,0.48
G3700690060702,59.04,30.3,9.14
G3700630002025,28.28,51.82,6.25
G3700810011904,23.62,67.11,5.18
G3700810011905,15.0,65.21,9.22
G3700810012503,69.3,16.67,9.78
G3700810012604,19.5,55.04,6.53
G3700810012608,10.02,43.21,38.74
G3701830054222,75.61,15.12,2.97
G3701830054019,79.07,10.86,1.11
G3701570041100,78.33,15.53,3.06
G3701570041002,89.45,5.86,2.99
G3700810011202,0.06,91.19,3.74
G3700810017101,87.63,10.12,0.0
G3700810017102,73.4,15.54,7.18
G3700810011201,26.47,68.45,0.85
G3700810012620,33.02,52.43,5.91
G3701270010900,50.97,41.72,2.4
G3701270010503,52.99,41.43,3.87
G3700670004009,74.2,19.64,5.09
G3700670003804,77.03,13.31,2.8
G3700810016800,55.54,24.69,13.9
G3701890920601,89.17,0.76,5.93
G3701890920702,95.53,0.21,2.11
G3701890920602,89.71,0.51,2.34
G3701890920701,94.31,0.17,0.77
G3701890920703,89.84,3.43,3.8
G3700570060103,86.02,0.84,3.82
G3700810015100,69.84,22.11,1.63
G3700810016502,63.43,15.24,11.42
G3701270010604,35.55,55.77,2.29
G3701270010603,42.92,50.33,1.78
G3701270011103,36.37,61.5,0.0
G3701270011104,58.26,34.2,3.37
G3900210011504,96.58,0.74,0.0
G3900210011501,97.89,0.16,0.88
G3901390002000,94.19,1.49,0.41
G3901390001900,95.86,0.3,0.64
G3901570020600,98.14,0.63,0.45
G3901570020100,96.72,0.0,2.02
G3900350103800,47.61,9.0,35.42
G3900490009405,89.26,8.33,0.0
G3901650031200,91.14,0.6,6.1
G3901650032400,96.49,0.47,1.16
G3901350460100,94.24,0.07,0.0
