GISJOIN,undergrad_pct
G2801190950200,11.74
G2801190950100,11.94
G2801190950300,15.54
G2800930950102,8.78
G2800490010305,53.74
G2800810950403,54.19
G2800810950404,51.04
G2800810950203,40.79
G2800810950501,51.09
G2801330950402,22.76
G2800590042900,16.97
G2800590040203,29.44
G2800390950200,22.54
G2800790040700,18.77
G2801490950902,20.02
G2801490950901,38.96
G2800790040600,22.69
G2800870000500,15.58
G2800870001000,37.27
G2800870000600,7.62
G2800870001100,11.43
G2800870000700,30.66
G2800150950100,19.52
G2801050950401,87.15
G2801050950102,58.73
G2801050950402,68.12
G2800810951102,19.69
G2800810951101,18.13
G2800810950204,30.4
G2800810950502,40.53
G2800890030403,73.52
G2800890030109,82.01
G2800890030111,34.52
G2800890030112,34.51
G2800890030402,66.72
G2800890030401,66.09
G2800890030205,90.63
G2800590040500,48.39
G2800590042600,52.89
G2801350950400,7.5
G2801350950100,15.05
G2801350950300,23.1
G2801350950200,16.8
G2800890030900,17.35
G2800530950300,16.2
G2800810950102,17.94
G2800810950302,37.83
G2800810950901,26.42
G2800810951002,12.53
G2800810950101,25.76
G2801550950100,19.94
G2801550950300,30.06
G2801050950201,45.41
G2801050950101,52.91
G2801050950701,47.89
G2801050950604,40.4
G2801050950702,25.69
G2800890030208,60.56
G2800890030207,88.58
G2800890030110,80.55
G2800590040600,45.88
G2800870000102,24.78
G2800870000404,34.9
G2800870000403,28.0
G2800370950102,15.75
G2800370950101,13.2
G2801390950201,10.37
G2801390950202,19.67
G2801390950401,17.53
G2801390950402,13.68
G2800210950200,41.19
G2800510950501,21.68
G2801550950200,19.61
G2800750010601,19.5
G2800750010502,19.07
G2800750010303,24.32
G2800750010205,50.21
G2800750010501,33.26
G2800750000402,3.22
G2800750010204,9.09
G2800750000401,28.57
G2800750010203,20.0
G2800750010304,25.59
G2800650950102,12.13
G2801050950603,62.42
G2801050950202,29.79
G2801110950200,4.29
G2800310950300,20.62
G2800730020600,20.93
G2800550950100,8.71
G2800330070210,25.89
G2800430950202,24.91
G2800430950102,18.01
G2800430950201,34.44
G2800430950101,18.73
G2800330070310,22.06
G2800890031100,19.34
G2800890030502,11.48
G2801510002000,32.91
G2801510001500,19.07
G2800590041900,23.42
G2800590041800,13.51
G2800590042000,9.89
G2801210021003,15.33
G2801210020401,24.59
G2800650950101,21.76
G2801410950102,22.61
G2801410950101,14.47
G2801410950302,21.36
G2801410950402,24.51
G2801410950401,11.92
G2801410950301,11.33
G2800750010602,29.2
G2800750010206,49.0
G2800770960200,19.82
G2800770960100,20.39
G2800770960300,28.6
G2800290950600,19.18
G2800290950200,23.33
G2800290950400,17.72
G2800290950300,12.77
G2801250950200,11.02
G2801250950100,31.57
G2801070950400,13.78
G2800570950202,13.45
G2800570950201,15.12
G2800330070322,26.59
G2800450030400,11.32
G2800590041500,32.67
G2800590041600,17.64
G2800590041700,19.59
G2800890030105,42.25
G2801330950600,12.1
G2801330950300,27.0
G2800890030501,4.6
G2800890030206,79.91
G2801370950201,42.33
G2801370950202,12.8
G2800330070521,18.1
G2800050950302,24.0
G2800050950301,5.29
G2800350000700,66.88
G2800350000900,31.03
G2800350000200,49.46
G2800510950300,11.93
G2801390950100,15.57
G2801390950300,24.03
G2801150950102,16.28
G2801150950101,20.25
G2801270950301,10.32
G2801270950302,21.48
G2801270950102,18.25
G2801270950401,2.41
G2801270950403,44.15
G2801270950101,18.48
G2801270950402,39.15
G2801210020804,24.59
G2801210020304,30.51
G2801210021005,13.82
G2800130950400,9.94
G2800130950100,16.31
G2800130950500,16.96
G2800130950200,9.54
G2800130950300,14.37
G2800030950502,16.23
G2800030950401,14.53
G2800030950402,14.5
G2800030950501,26.62
G2801330950500,24.24
G2800330070221,22.49
G2801410950200,13.7
G2800470003507,36.75
G2801090950102,22.18
G2801090950702,9.59
G2801090950504,10.34
G2800290950102,20.94
G2800290950101,7.35
G2800290950501,27.16
G2800290950502,23.25
G2801210020105,21.65
G2801210020901,17.53
G2800030950202,52.89
G2800030950201,30.97
G2800170950401,7.89
G2800170950402,27.94
G2801630950602,11.61
G2801630950601,21.28
G2800990010102,9.36
G2800990010101,14.08
G2800790040401,22.54
G2800790040402,14.14
G2800350010101,44.68
G2800750001101,62.45
G2800750001102,39.84
G2801090950701,12.58
G2801090950403,23.7
G2801090950405,6.77
G2801090950506,23.45
G2801090950505,19.09
G2801090950406,26.9
G2801090950202,13.13
G2801210020801,59.6
G2800490003200,0.0
G2800490003400,20.28
G2800650950202,14.0
G2800650950201,19.72
G2801370950301,9.47
G2800350010700,16.14
G2801430980000,0.0
G2800470980000,0.0
G2800470003700,16.57
G2800910950100,21.81
G2800750980000,7.32
G2801130950400,14.66
G2801130950200,28.14
G2800590042700,0.0
G2801090950503,16.34
G2801090950101,2.55
G2801090950404,17.73
G2801090950201,23.47
G2801530950302,29.02
G2801530950301,11.89
G2801530950101,24.57
G2801530950402,35.61
G2801530950401,8.64
G2801530950102,27.86
G2800470003313,38.61
G2801210021004,24.31
G2801210020217,30.46
G2801210020602,24.19
G2801210020601,32.05
G2801210020219,36.38
G2800910950400,25.92
G2800910950600,16.87
G2800910950500,9.96
G2800910950300,11.98
G2800910950200,9.13
G2801210020703,27.12
G2800590041400,23.06
G2800590042500,47.49
G2801310020204,31.73
G2801310020206,11.5
G2801310020205,19.05
G2801310020203,21.01
G2800410950201,15.81
G2800410950102,7.11
G2800410950202,30.04
G2800410950101,21.93
G2800250950500,32.0
G2800250950100,19.73
G2800250950200,33.06
G2800470003310,60.6
G2800470003308,10.32
G2800750000800,5.61
G2800310950100,12.88
G2800310950200,29.92
G2800350010601,25.28
G2800350010602,13.86
G2800350010202,12.7
G2801210020103,42.89
G2801210020806,51.1
G2801210020104,50.49
G2801210020215,65.85
G2801210020214,32.85
G2800710950100,33.31
G2801510000100,30.1
G2801510000200,25.96
G2801210020213,49.67
G2800790040100,13.44
G2800790040500,12.87
G2800490010809,38.63
G2800490010808,34.98
G2800710950203,65.33
G2800710950204,78.56
G2800710950303,78.41
G2800710950504,47.48
G2800350010201,37.2
G2800350010104,31.84
G2800350000601,10.03
G2800350000602,17.53
G2800350000500,26.49
G2800350001100,34.6
G2801330950100,18.92
G2801170950101,11.37
G2801170950202,13.84
G2801170950301,18.03
G2801170950201,18.49
G2801170950302,19.94
G2801170950102,1.93
G2800710950304,71.62
G2800710950404,62.84
G2800710950505,56.26
G2800710950507,29.63
G2800710950506,57.9
G2800710950403,63.96
G2800830950700,17.59
G2801210020803,33.51
G2801210020500,29.76
G2801210020301,28.46
G2801210020101,28.89
G2801210020402,21.09
G2801210021001,28.25
G2800350010103,47.91
G2800510950200,21.12
G2800510950100,5.23
G2800510950400,17.15
G2800850950302,12.96
G2800850950402,10.27
G2800850950201,15.46
G2800850950202,19.92
G2800330070422,7.86
G2800330070411,6.46
G2801210020303,36.71
G2801210020705,16.26
G2801210020218,34.99
G2800330070102,21.97
G2800330070323,17.6
G2800330070324,14.51
G2800330070721,42.36
G2800330070101,31.21
G2800330070421,33.28
G2800830950800,23.73
G2800830950900,13.51
G2800830950400,19.96
G2800830950600,51.24
G2800830950300,27.11
G2800830950200,2.67
G2800830950100,29.54
G2801610950200,20.64
G2801610950100,21.7
G2801230020101,11.1
G2801230020301,10.61
G2801230020102,8.68
G2801230020302,20.0
G2801070950601,33.61
G2801070950302,40.56
G2800330070821,24.35
G2800330070325,7.88
G2800330070822,16.33
G2800470003403,29.79
G2801030950200,19.18
G2801030950300,21.05
G2801030950100,16.9
G2800490000302,40.23
G2800490000301,20.86
G2800490011400,18.4
G2801510000800,31.07
G2801510000400,17.45
G2801510000300,11.17
G2800330070412,26.77
G2800490000400,34.46
G2800190950200,26.87
G2800190950300,19.14
G2800190950100,42.16
G2800850950401,15.42
G2800850950601,46.59
G2801070950602,43.56
G2801070950502,25.41
G2801070950102,9.54
G2801070950101,7.16
G2801070950501,14.03
G2801070950301,40.64
G2801070950201,8.57
G2801070950202,18.53
G2800310950401,8.59
G2800310950402,27.03
G2800490002100,8.02
G2800490011500,26.01
G2801130950502,39.16
G2801130950601,13.51
G2801130950501,17.86
G2801130950104,29.66
G2801130950602,22.3
G2801130950103,22.22
G2800890030202,76.2
G2800350000800,59.02
G2800350010500,17.91
G2800510950502,18.36
G2800350010400,31.75
G2800350010300,26.64
G2800210950100,4.55
G2800210950300,35.56
G2800350000300,22.11
G2800350001000,32.9
G2800850950602,3.38
G2800850950301,40.6
G2800450030304,6.86
G2800450030605,18.99
G2800450030501,55.15
G2800450030502,78.78
G2800490010301,21.8
G2800490001000,4.22
G2800490001200,13.46
G2800490002300,14.61
G2800490002500,36.89
G2800330070523,32.32
G2800330070631,41.49
G2800330070524,27.08
G2800330070724,50.2
G2800330070635,48.36
G2800330071002,33.7
G2801210020805,35.19
G2801210020216,58.47
G2801210020902,25.72
G2800570950300,12.75
G2800570950500,11.71
G2800570950400,21.76
G2800570950100,17.88
G2801610950302,12.32
G2801610950301,10.17
G2800450030503,30.24
G2800450030604,7.23
G2800450030603,21.86
G2800950950300,33.56
G2800950950700,17.91
G2800950950600,14.73
G2800950950400,27.55
G2800950950800,8.45
G2800890030108,39.14
G2800470003800,35.26
G2800470990000,0.0
G2800490001500,78.57
G2800490001600,39.82
G2800110950601,52.68
G2800110950602,73.18
G2801490950102,32.76
G2801490950101,1.1
G2800330071001,38.2
G2800330070723,33.07
G2800330071123,30.7
G2800330070632,45.1
G2800330071122,41.42
G3701190006016,16.88
G3701190005530,66.37
G3701190006409,83.46
G3701190004307,13.1
G3701190005928,29.02
G3700470931202,20.14
G3700470931302,16.12
G3700930970402,9.19
G3700930970202,13.45
G3700930970201,27.72
G3700930980100,0.0
G3700930970401,14.24
G3701830053205,66.58
G3701190005853,31.73
G3701190006308,65.4
G3701190006112,62.94
G3701190005859,66.59
G3701190006223,53.88
G3701410920201,54.13
G3701410920401,21.48
G3701190005829,39.61
G3700210002203,24.38
G3700210002206,47.26
G3700210002503,19.42
G3700210002604,27.84
G3700210002701,50.29
G3701190003019,77.97
G3701190005624,42.7
G3701190006305,75.94
G3701190000102,81.32
G3701190000101,71.53
G3701190006224,40.17
G3701190005861,72.62
G3701190006306,38.5
G3701190000302,73.6
G3701190000103,80.69
G3701190005534,56.58
G3701190005839,64.86
G3701190003018,71.42
G3701190003807,21.95
G3700710032704,24.87
G3700710033203,19.17
G3701470001302,49.32
G3700610090801,17.26
G3700310970704,14.21
G3700210002804,36.81
G3700310970804,38.33
G3700210003204,47.56
G3700310970102,7.05
G3700210003103,50.39
G3700310980100,0.0
G3700970061101,24.82
G3701190005858,55.83
G3701190003811,31.18
G3701190005529,45.28
G3701190003110,82.51
G3701190005924,38.31
G3701190002008,73.89
G3701190001926,53.05
G3701190002007,68.3
G3700710033204,18.5
G3700710031101,24.14
G3700710030205,13.5
G3700710030401,16.33
G3700590080702,10.39
G3700310970501,10.94
G3700310970703,25.88
G3700970060603,5.22
G3700970060602,49.42
G3700970061201,25.69
G3701190005922,55.62
G3701190003301,80.56
G3701190002907,80.85
G3701190006411,38.54
G3701190005926,77.78
G3701190005721,40.53
G3701190005921,65.4
G3701190000301,90.78
G3700130930502,16.24
G3700130930501,25.41
G3700310970801,29.41
G3700310970403,27.5
G3700370020105,84.21
G3700370020702,45.52
G3700370020104,82.06
G3700370020402,13.1
G3700970061303,50.62
G3700970061502,41.92
G3700970061304,24.27
G3701190003022,90.88
G3701190005862,63.99
G3701190005856,82.73
G3701190006307,76.04
G3701190005824,39.4
G3700510002401,10.05
G3700510003310,20.32
G3700510003403,23.4
G3700510003404,0.0
G3700370020103,68.1
G3700370020401,18.29
G3700510003312,27.25
G3700510000701,64.81
G3700970061406,75.08
G3700250042101,15.25
G3700250042502,18.73
G3700250042602,36.28
G3701070011001,24.62
G3701070011002,28.93
G3701190006311,65.6
G3701190005723,40.89
G3701190005525,46.33
G3701190005722,42.03
G3700970061402,52.14
G3700970061501,35.14
G3700970061404,45.63
G3700970061403,52.25
G3700510001603,22.39
G3700510001604,27.46
G3700970061103,17.55
G3700510003313,28.66
G3700510003103,21.23
G3701190006219,89.91
G3701190006218,67.42
G3701190006216,89.57
G3701190006309,34.14
G3701190003702,56.45
G3700970061401,66.94
G3701830053520,50.06
G3701830053422,80.68
G3701190006220,56.96
G3701190006114,46.49
G3701190004101,71.09
G3701190005405,46.12
G3700510003800,13.85
G3700510980100,0.0
G3700510980200,0.0
G3701050030200,6.19
G3701190000401,85.73
G3701190002909,89.93
G3701190006014,64.76
G3701190001927,21.39
G3701190006013,36.05
G3701830053522,73.55
G3700970061405,54.62
G3701470001001,33.92
G3701470001002,39.74
G3701470000501,50.0
G3701190004102,74.7
G3701190000402,88.02
G3701190005868,22.38
G3701190005531,43.62
G3701190000501,78.94
G3700970061503,45.77
G3700970061407,43.18
G3700970061601,25.29
G3701190006221,62.37
G3701190006222,65.74
G3701190003302,72.62
G3701190003402,82.35
G3701190002202,84.54
G3701190002005,69.81
G3701470001301,54.31
G3701470001402,22.62
G3701950000502,29.85
G3701190006110,34.55
G3701190005625,43.71
G3701190000503,85.89
G3701190002908,76.54
G3701190001925,28.18
G3700250042604,47.87
G3700250040701,11.26
G3700250040703,20.36
G3700250041901,7.55
G3700250042102,26.36
G3701190002201,81.85
G3701190003021,85.1
G3701190003810,48.35
G3701190003020,86.84
G3701950000501,60.7
G3700890930301,30.78
G3700890931402,24.91
G3700890930202,15.05
G3701190005623,45.2
G3701190005919,37.63
G3701190006111,36.56
G3701190005536,39.89
G3700250042402,21.25
G3700250042501,57.98
G3700250042503,41.95
G3700250042601,58.07
G3701190002910,78.69
G3700970061204,46.99
G3701190005719,32.68
G3701190005860,67.79
G3701190005855,70.33
G3700890930302,18.69
G3700890930201,11.21
G3700890931401,12.04
G3701190006012,13.27
G3701190006410,49.65
G3701190005528,55.12
G3701190006217,49.75
G3701190005854,84.02
G3700190020511,23.97
G3700190020603,8.84
G3701190005929,57.37
G3701190005718,44.0
G3701190005931,40.03
G3701190005627,43.22
G3700370020703,62.73
G3700370020201,21.57
G3700370020202,61.41
G3700370020704,89.71
G3700370020203,48.0
G3701190006015,43.5
G3701190006011,24.91
G3701190005851,64.54
G3701190005533,61.94
G3700190990100,0.0
G3700190020101,11.08
G3700190020404,24.33
G3700190020405,19.18
G3700190020508,53.8
G3700190020602,14.24
G3701190005867,49.42
G3701190005930,32.31
G3701190005865,73.16
G3701190006408,55.53
G3700370020108,45.34
G3700370020801,56.59
G3701190005849,77.02
G3701190005866,43.54
G3701190005850,94.51
G3701190005720,57.92
G3700190020203,15.68
G3700190020204,14.03
G3700190020306,31.02
G3700190020505,19.13
G3701190005927,27.04
G3701190005923,55.85
G3701190004306,17.81
G3701190006113,68.41
G3701190003809,41.81
G3701190000502,75.62
G3700370020802,36.89
G3701090071202,57.85
G3701190005852,43.02
G3701190005932,40.62
G3701190005863,69.95
G3701190002006,85.74
G3701190005925,38.7
G3701830054403,29.72
G3701830053004,77.72
G3701190005857,78.39
G3701190005622,15.43
G3701190006115,63.13
G3701190000104,70.43
G3701190003401,91.3
G3701190003701,73.07
G3701190003111,72.44
G3701090071203,59.12
G3701470001003,53.79
G3700210001801,48.72
G3700210001802,63.79
G3700210002402,22.99
G3700210002505,35.35
G3700210002803,29.52
G3700210003202,61.79
G3700210003205,34.59
G3701190005626,20.14
G3701190005527,55.38
G3701190005526,58.15
G3701190005920,43.93
G3701830053603,87.96
G3701790020800,18.66
G3701790020100,31.88
G3700470931201,11.41
G3700470931301,11.32
G3701190006310,48.42
G3701190005535,47.67
G3701190001924,11.05
G3701290010504,45.03
G3701290010503,61.89
G3701290011906,39.11
G3701290012106,50.66
G3701550960900,39.27
G3701250950507,21.36
G3701250950306,31.61
G3701250950303,74.88
G3701250950304,33.73
G3700510003004,35.14
G3700510003003,26.89
G3700510002702,34.94
G3701010041003,39.86
G3701010040208,50.31
G3701290012108,47.17
G3701290011501,25.65
G3701290011610,32.82
G3701290012110,31.03
G3701250950305,39.39
G3701250951101,34.04
G3700510002301,42.88
G3700510003209,40.73
G3701290010400,76.85
G3701290011400,27.26
G3701290011100,19.15
G3701290010100,36.94
G3701010040102,11.64
G3701010040502,27.29
G3701910000601,12.76
G3701910001900,23.37
G3701250950604,70.11
G3701250950503,35.57
G3701250951102,43.71
G3700470930600,22.97
G3700470930200,9.88
G3700470930100,12.67
G3700470930700,11.08
G3700470930500,10.29
G3700470930800,30.98
G3700470930300,31.81
G3700470930400,19.25
G3700470931000,14.39
G3701290012004,68.48
G3701290010700,30.52
G3701290011703,73.31
G3701010041005,23.17
G3701010041112,38.99
G3701010041109,20.68
G3701010041511,14.14
G3701910000800,33.63
G3701910001200,19.13
G3700250042300,24.64
G3701370950101,13.2
G3701370950202,47.79
G3700870920102,26.69
G3700870920101,21.53
G3700870921302,26.81
G3700870921301,33.2
G3700570061904,27.4
G3700570061805,23.7
G3700570061806,17.13
G3700570061704,22.74
G3701290010501,41.21
G3701290990100,0.0
G3701030920100,19.75
G3701030920300,14.8
G3701030920200,13.71
G3701290011800,77.95
G3701290011000,10.58
G3700130930600,18.14
G3700130930900,31.08
G3700130930800,11.6
G3700130930200,11.72
G3700130930700,18.6
G3700130930300,22.43
G3701010041111,40.25
G3701010041113,49.52
G3701010041504,28.68
G3701470000304,58.14
G3701470002002,21.04
G3701470000503,43.86
G3701470001304,59.1
G3700570061203,20.4
G3700570061102,26.26
G3701470000202,41.34
G3701470000301,65.4
G3701470000602,33.35
G3700850070903,20.31
G3700850070901,31.11
G3701010041106,24.7
G3701010040210,22.78
G3701190005613,50.81
G3701190001510,25.87
G3701190005308,8.13
G3701190001919,36.79
G3701190001914,37.22
G3701190001918,27.85
G3701470000201,45.35
G3700470931100,12.92
G3700470930900,14.75
G3701650010300,16.28
G3701650010400,15.14
G3701650010200,20.18
G3701910000304,13.1
G3701910002000,12.95
G3701010041508,22.15
G3700250042202,52.91
G3700250042201,33.31
G3700490960502,19.69
G3700210001000,65.82
G3701250950704,48.56
G3701250951001,62.93
G3701250950201,10.73
G3701250950703,62.0
G3701190004303,23.59
G3701910001102,32.0
G3700250040502,27.27
G3700250041306,63.85
G3700130930102,16.55
G3700130930101,17.15
G3700070920301,13.38
G3700070920302,4.27
G3700070920502,12.73
G3700070920501,18.37
G3700750920100,12.39
G3700750920200,8.86
G3700750920300,16.82
G3701470000605,33.22
G3701470001601,39.43
G3701470001404,13.88
G3701470000606,36.49
G3701910000102,37.38
G3701910001302,38.88
G3701910000402,7.24
G3701910000902,12.13
G3701650010102,37.04
G3700250040501,21.1
G3700250041201,25.16
G3700250041002,4.15
G3701190001916,30.69
G3701190005621,42.17
G3701190002905,98.74
G3700710032506,29.85
G3700710032703,20.18
G3701470002004,13.31
G3700510003205,42.58
G3700130930400,32.0
G3701670931202,23.59
G3700250041604,38.81
G3700250040704,15.3
G3700250040705,27.09
G3701910000200,27.72
G3701910000500,38.85
G3701910001800,8.33
G3701910000302,33.65
G3701910001000,20.33
G3701910000700,16.71
G3700510000200,23.14
G3700510002600,25.5
G3700510001500,15.3
G3700350010201,13.65
G3700350011101,27.43
G3700350010600,38.95
G3700350011701,36.34
G3700250041506,57.59
G3700250041305,42.5
G3700250041202,52.94
G3700450950702,26.93
G3700450950701,37.26
G3700450950604,10.29
G3700510003307,37.59
G3700510003203,26.75
G3700510002900,14.59
G3700510002503,34.9
G3700350010502,62.66
G3700350010101,24.17
G3700350010102,43.01
G3700350011501,23.57
G3700350010302,59.22
G3700350011802,13.81
G3700350011200,16.47
G3700350010402,18.93
G3700350011300,18.47
