,GISJOIN,pct_subprime,average_income,weight
56513,G4801130014602,0.12454873646209386,60.50902527075812,554
56514,G4801130014603,0.16179775280898875,65.69213483146068,445
56515,G4801130014701,0.16998468606431852,64.87136294027565,653
56516,G4801130014702,0.1672535211267605,73.25704225352112,568
56517,G4801130014703,0.1311475409836065,90.79098360655738,244
56518,G4801130014801,0.09452736318407956,97.43283582089552,201
56519,G4801130014802,0.1402214022140221,76.97416974169742,271
56520,G4801130014901,0.18048780487804875,70.59024390243903,205
56521,G4801130014902,0.14778325123152708,68.30213464696223,609
56522,G4801130015000,0.15712383488681758,60.43209054593875,1502
56523,G4801130015100,0.15992865636147444,61.093935790725325,1682
56524,G4801130015202,0.1584507042253521,63.929577464788736,568
56525,G4801130015204,0.14548802946592995,63.833333333333336,2172
56526,G4801130015205,0.19821162444113255,52.74962742175857,671
56527,G4801130015206,0.16157635467980294,68.1024630541872,1015
56528,G4801130015303,0.05418719211822654,51.0935960591133,203
56529,G4801130015304,0.10746812386156643,64.87613843351548,549
56530,G4801130015305,0.16190476190476188,86.67619047619047,1050
56531,G4801130015306,0.12956204379562042,74.44434306569343,1096
56532,G4801130015401,0.12059238363892805,84.24753173483779,1418
56533,G4801130015403,0.16393442622950816,63.30122950819672,488
56534,G4801130015404,0.16465256797583078,65.00755287009063,662
56535,G4801130015500,0.17013888888888884,70.09895833333333,576
56536,G4801130015600,0.19786614936954414,48.53540252182347,1031
56537,G4801130015700,0.16071428571428567,52.85,560
56538,G4801130015800,0.20394736842105263,64.8048245614035,456
56539,G4801130015900,0.16932270916334655,96.63545816733068,502
56540,G4801130016001,0.191358024691358,58.48868312757202,972
56541,G4801130016002,0.17248908296943227,57.74454148471616,458
56542,G4801130016100,0.1550888529886914,68.62358642972536,619
56543,G4801130016201,0.16323633782824695,61.898509581263305,1409
56544,G4801130016202,0.17958067456700083,62.58887876025524,1097
56545,G4801130016301,0.18905155951623168,60.196053469127946,1571
56546,G4801130016302,0.17505470459518593,52.16849015317287,457
56547,G4801130016401,0.12461133700071753,68.62879693853145,4181
56548,G4801130016404,0.1189452029175238,94.69066766411072,5347
56549,G4801130016406,0.18538812785388126,61.153424657534245,1095
56550,G4801130016407,0.15750286368843067,61.19702176403207,1746
56551,G4801130016408,0.16999999999999996,67.1304347826087,2300
56552,G4801130016409,0.12536023054755038,104.88112391930835,1388
56553,G4801130016410,0.12431561996779385,80.9268921095008,3105
56554,G4801130016411,0.15993265993265987,72.42424242424242,3564
56555,G4801130016501,0.1432706222865412,64.92908827785817,2073
56556,G4801130016502,0.16269610691458447,67.3922138291691,1721
56557,G4801130016509,0.14793187347931872,75.49294403892944,2055
56558,G4801130016510,0.15662188099808058,67.6806142034549,5210
56559,G4801130016511,0.1949754232659748,64.48825778263245,1831
56560,G4801130016513,0.14253290966863363,93.31956423059465,2203
56561,G4801130016514,0.1658536585365853,78.48493543758967,3485
56562,G4801130016515,0.13721682847896435,143.32340884573895,4635
56563,G4801130016516,0.20958570268074736,56.785540211210396,1231
56564,G4801130016517,0.2043189368770764,61.63455149501661,1204
56565,G4801130016518,0.16439522998296419,63.94463373083475,1174
56566,G4801130016519,0.12559618441971376,83.1685214626391,629
56567,G4801130016605,0.19247787610619463,55.36283185840708,452
56568,G4801130016606,0.1873027008067344,73.04454577341284,2851
56569,G4801130016607,0.0,57.625,32
56570,G4801130016610,0.17853170189098996,71.41657397107898,1798
56571,G4801130016611,0.20280561122244484,70.0809619238477,2495
56572,G4801130016612,0.18809133341743406,86.64147849123249,7927
56573,G4801130016613,0.2064462809917355,72.64842975206612,6050
56574,G4801130016614,0.17791661007741408,77.1815835936439,7363
56575,G4801130016615,0.18033707865168538,69.95674157303371,1780
56576,G4801130016616,0.17998506348020907,68.99439880507842,2678
56577,G4801130016617,0.1527149321266968,134.03582202111613,2652
56578,G4801130016618,0.15973254086181268,89.86887072808321,2692
56579,G4801130016619,0.1896551724137931,72.79107505070994,986
56580,G4801130016620,0.17762128325508605,81.35054773082942,2556
56581,G4801130016701,0.18362004487658937,57.80777860882573,2674
56582,G4801130016703,0.1610062893081761,61.24433962264151,3180
56583,G4801130016704,0.17807017543859643,61.85394736842105,2280
56584,G4801130016705,0.19270072992700726,65.62445255474452,2740
56585,G4801130016802,0.2005434782608695,74.97173913043478,1840
56586,G4801130016803,0.18780596350689807,64.28882955051179,2247
56587,G4801130016804,0.18309429356118395,66.16966737870003,3277
56588,G4801130016901,0.1788079470198675,49.3046357615894,906
56589,G4801130016902,0.19230769230769232,55.99376299376299,962
56590,G4801130016903,0.15776397515527946,64.04968944099379,805
56591,G4801130017001,0.1824602707474985,66.57975279576222,1699
56592,G4801130017003,0.20072496601721793,59.90756683280471,2207
56593,G4801130017004,0.21470019342359767,67.16537717601547,1034
56594,G4801130017101,0.21832061068702285,61.60763358778626,1310
56595,G4801130017102,0.20280811232449295,56.70358814352574,1282
56596,G4801130017201,0.16827438370846728,56.454448017148984,933
56597,G4801130017202,0.1843003412969283,57.09263773768893,2051
56598,G4801130017301,0.1939753537197626,58.12186216339571,2191
56599,G4801130017303,0.15333566189311906,66.84212364652463,2863
56600,G4801130017304,0.1242053789731051,79.63545232273839,4090
56601,G4801130017305,0.15594673888512747,75.04649063416836,4431
56602,G4801130017306,0.1569858712715855,71.08281004709576,2548
56603,G4801130017400,0.18749999999999994,60.9021017699115,1808
56604,G4801130017500,0.15153631284916197,74.32960893854748,1432
56605,G4801130017602,0.17394366197183098,66.93239436619719,1420
56606,G4801130017603,0.18300653594771238,59.33677330581355,2907
56607,G4801130017604,0.1812865497076023,59.99561403508772,684
56608,G4801130017702,0.15910154422087033,75.39635002339729,2137
56609,G4801130017703,0.1958195819581958,61.80858085808581,909
56610,G4801130017704,0.17952635599694416,59.265087853323145,1309
56611,G4801130017804,0.17299578059071724,64.58396624472574,1185
56612,G4801130017805,0.14993026499302645,70.74128312412832,1434
56613,G4801130017806,0.17407757805108795,64.00189214758751,1057
56614,G4801130017807,0.17095588235294115,60.068014705882355,1088
56615,G4801130017808,0.15551181102362202,80.89960629921259,1524
56616,G4801130017811,0.1466005665722379,68.65580736543909,1412
56617,G4801130017812,0.1245551601423487,73.24080664294188,843
56618,G4801130017813,0.14046121593291402,60.0146750524109,954
56619,G4801130017814,0.12888888888888886,82.24,1575
56620,G4801130017900,0.16947852760736193,62.63113496932515,1304
56621,G4801130018001,0.15713425647200477,62.74292594822396,1661
56622,G4801130018002,0.19407894736842102,59.38157894736842,912
56623,G4801130018104,0.11233885819521172,112.1717311233886,2172
56624,G4801130018105,0.1714934696195343,59.5809199318569,1761
56625,G4801130018110,0.10948440483768297,98.59898154042011,1571
56626,G4801130018111,0.15805288461538458,61.54627403846154,1664
56627,G4801130018116,0.13391399020141528,79.03375068045727,3674
56628,G4801130018117,0.10932548664554094,94.59053870529651,4418
56629,G4801130018118,0.11725010544074226,85.86250527203711,2371
56630,G4801130018119,0.12053571428571426,85.63988095238095,2016
56631,G4801130018120,0.13427179209528964,72.39523551705469,1847
56632,G4801130018121,0.15567765567765565,67.42735042735043,1638
56633,G4801130018122,0.10108168593808278,85.54158895934351,5362
56634,G4801130018123,0.13820853743876832,68.91777466759972,2858
56635,G4801130018124,0.10960244648318036,91.3217125382263,8175
56636,G4801130018125,0.12697191227395146,81.3991919969219,5198
56637,G4801130018126,0.17465156794425085,61.81184668989547,2296
56638,G4801130018127,0.1887810140237324,58.11542610571737,927
56639,G4801130018128,0.17932489451476788,57.945850914205344,1422
56640,G4801130018129,0.11956521739130428,71.88833992094861,1012
56641,G4801130018130,0.15818431911966985,63.07152682255846,727
56642,G4801130018131,0.13313313313313307,75.47647647647648,1998
56643,G4801130018132,0.1524973432518597,66.75611052072263,1882
56644,G4801130018203,0.1812840956777171,63.07385648342426,2383
56645,G4801130018204,0.20183486238532106,54.20298165137615,872
56646,G4801130018205,0.15017064846416378,58.491467576791806,879
56647,G4801130018206,0.20176297747306557,57.523016650342804,1021
56648,G4801130018300,0.17228260869565215,58.03478260869565,1840
56649,G4801130018401,0.16111111111111107,68.0,1080
56650,G4801130018402,0.1525735294117647,75.61488970588235,1088
56651,G4801130018403,0.0,51.375,8
56652,G4801130018501,0.16516516516516513,61.71671671671672,999
56653,G4801130018503,0.139186295503212,91.4882226980728,467
56654,G4801130018504,0.12376237623762369,53.648514851485146,202
56655,G4801130018600,0.14490161001788907,56.47674418604651,1118
56656,G4801130018700,0.19178082191780818,50.925739005046864,1387
56657,G4801130018801,0.17133550488599342,54.85081433224756,1535
56658,G4801130018802,0.10593220338983046,78.89406779661017,236
56659,G4801130018900,0.15145754119138147,70.0766793409379,1578
56660,G4801130019004,0.16414435389988352,59.40570430733411,1718
56661,G4801130019010,0.1078976640711902,76.48442714126807,1798
56662,G4801130019012,0.08344283837056499,94.91327201051249,1522
56663,G4801130019013,0.13333333333333333,54.03333333333333,30
56664,G4801130019014,0.17463976945244952,56.29913544668588,1735
56665,G4801130019016,0.11594202898550722,67.51690821256038,621
56666,G4801130019018,0.12389380530973444,85.65388397246804,1017
56667,G4801130019019,0.11228533685601051,82.13606340819022,757
56668,G4801130019020,0.06518010291595193,87.73156089193824,1166
56669,G4801130019021,0.1694238448374215,66.37649743297204,1753
56670,G4801130019023,0.10973451327433621,81.70884955752213,1130
56671,G4801130019024,0.13229571984435792,74.4591439688716,1285
56672,G4801130019025,0.12442159383033416,74.19177377892031,1945
56673,G4801130019026,0.13516896120150185,72.68210262828536,1598
56674,G4801130019027,0.08527131782945731,70.48172757475083,903
56675,G4801130019028,0.1536203522504892,60.63796477495108,1022
56676,G4801130019029,0.1359669269637115,64.7285254937988,2177
56677,G4801130019030,0.08671586715867155,114.64206642066421,3794
56678,G4801130019031,0.09549795361527964,91.46111869031378,2199
56679,G4801130019032,0.17431192660550457,51.07543323139653,981
56680,G4801130019033,0.16831683168316827,52.830583058305834,909
56681,G4801130019034,0.10178817056396147,84.2242090784044,727
56682,G4801130019035,0.11718749999999996,92.42708333333333,384
56683,G4801130019036,0.06327683615819209,91.59661016949153,885
56684,G4801130019037,0.11171171171171167,80.18288288288288,1110
56685,G4801130019100,0.08801213960546275,80.26100151745068,1318
56686,G4801130019202,0.10139534883720926,75.42325581395349,1075
56687,G4801130019203,0.09259259259259259,96.94107744107743,1188
56688,G4801130019204,0.11806451612903224,74.92387096774193,1550
56689,G4801130019205,0.057579318448883615,101.05052878965923,851
56690,G4801130019206,0.0991847826086956,73.0625,1472
56691,G4801130019208,0.14111922141119215,67.4647201946472,822
56692,G4801130019209,0.03508771929824559,49.78947368421053,57
56693,G4801130019210,0.06726457399103135,114.33542600896861,1115
56694,G4801130019211,0.10304601425793902,77.13091380427738,1543
56695,G4801130019301,0.026315789473684157,360.50986842105266,912
56696,G4801130019302,0.043147208121827374,247.52918781725887,788
56697,G4801130019400,0.04765395894428148,289.27932551319645,1364
56698,G4801130019501,0.03195390256678888,347.51702462022,1909
56699,G4801130019502,0.03771929824561398,313.65263157894736,1140
56700,G4801130019600,0.04033379694019465,370.5452016689847,719
56701,G4801130019700,0.03760683760683757,644.3709401709401,585
56702,G4801130019800,0.04545454545454543,346.56060606060606,1452
56703,G4801130019900,0.14383561643835607,50.013698630136986,730
56704,G4801150950400,0.13490959666203053,52.47009735744089,719
56705,G4801150950500,0.151603498542274,55.01749271137026,343
56706,G4801150950600,0.16438356164383558,67.72602739726027,73
56707,G4801170950100,0.12574850299401197,73.49700598802396,167
56708,G4801170950200,0.05128205128205128,78.28205128205128,39
56709,G4801170950300,0.14554973821989525,54.29738219895288,955
56710,G4801170950400,0.15947712418300652,65.47450980392156,765
56711,G4801170950500,0.16060606060606059,44.303030303030305,330
56712,G4801190950100,0.12793733681462138,67.09921671018277,383
56713,G4801190950200,0.12874251497005984,57.775449101796404,334
56714,G4801210020101,0.12846534653465344,85.1329207920792,12120
56715,G4801210020102,0.11898634797400441,95.24438435032931,22927
56716,G4801210020201,0.1520902090209021,84.66446644664467,3636
56717,G4801210020202,0.10374544249254222,87.19025522041764,3017
56718,G4801210020301,0.08420465635020212,81.24397044472327,7173
56719,G4801210020303,0.07064017660044146,162.29955849889626,4530
56720,G4801210020304,0.07237569060773477,105.7635359116022,3620
56721,G4801210020305,0.06745783885071825,146.7539038101187,3202
56722,G4801210020401,0.10391249474127046,81.00168279343711,2377
56723,G4801210020402,0.07962529274004677,85.88524590163935,1708
56724,G4801210020403,0.1141942369263607,74.79935965848452,937
56725,G4801210020501,0.13620689655172408,64.11206896551724,1740
56726,G4801210020502,0.09404255319148934,87.2468085106383,2350
56727,G4801210020601,0.07876712328767119,82.92808219178082,292
56728,G4801210020602,0.1462068965517241,69.86114942528735,2175
56729,G4801210020700,0.07299270072992697,94.75912408759125,274
56730,G4801210020800,0.14141414141414138,82.75555555555556,495
56731,G4801210020900,0.09923664122137402,117.14503816793894,131
56732,G4801210021000,0.14453124999999997,78.76953125,256
56733,G4801210021100,0.06965174129353228,85.5223880597015,201
56734,G4801210021200,0.14665127020785212,72.70438799076213,866
56735,G4801210021301,0.21428571428571425,104.71428571428571,70
56736,G4801210021302,0.08029544913033115,105.59518703836073,4197
56737,G4801210021401,0.09223492313756397,91.84903429247143,5074
56738,G4801210021402,0.0948987572781785,88.36134526809768,11507
56739,G4801210021403,0.11527700055959705,90.21544487968663,3574
56740,G4801210021502,0.12016293279022398,80.0020366598778,491
56741,G4801210021504,0.07190667431631283,134.94511378848728,5229
56742,G4801210021505,0.09332787556283255,83.42120343839541,2443
56743,G4801210021506,0.10802872062663184,87.05124020887729,6128
56744,G4801210021508,0.11252704977157969,94.54628516470305,4159
56745,G4801210021509,0.13391017717346515,87.25937371240214,4854
56746,G4801210021510,0.096038590849291,146.54246455196608,6841
56747,G4801210021511,0.06772821463627436,123.29534300359909,9169
56748,G4801210021601,0.1238461538461538,72.23846153846154,1300
56749,G4801210021603,0.0702396804260985,111.3363848202397,6008
56750,G4801210021604,0.06442357850808553,159.5678142931664,7668
56751,G4801210021605,0.07464607464607462,106.06306306306307,3885
56752,G4801210021606,0.09610303830911489,94.03467635402906,3028
56753,G4801210021610,0.0613409415121255,111.8644793152639,701
56754,G4801210021611,0.12482269503546095,77.87730496453901,1410
56755,G4801210021612,0.08386508659981762,78.5432999088423,1097
56756,G4801210021613,0.09809523809523804,76.00666666666666,1050
56757,G4801210021614,0.15320334261838434,70.33704735376044,1077
56758,G4801210021615,0.1512378902045209,62.80032292787944,1858
56759,G4801210021616,0.1267092069279854,75.01640838650866,1097
56760,G4801210021617,0.09163103237629808,76.4557116676848,1637
56761,G4801210021703,0.10701889703046662,81.17720786733513,5186
56762,G4801210021705,0.06496565260058876,125.97173699705594,5095
56763,G4801210021707,0.08576770273428366,93.31899976630054,4279
56764,G4801210021709,0.06166094286606303,101.0999063378083,6406
56765,G4801210021710,0.07691119691119686,85.603861003861,6475
56766,G4801210021711,0.08006535947712415,78.74074074074075,1836
56767,G4801210021712,0.12631915574032615,94.7432043492165,3127
56768,G4801210021713,0.1860258121940365,61.932799287939474,2247
56769,G4801210021714,0.04272579772850185,140.69829251332766,12943
56770,G4801230970100,0.1151832460732984,65.66753926701571,382
56771,G4801230970200,0.11165048543689314,55.189320388349515,412
56772,G4801230970300,0.1068111455108359,79.09133126934985,646
56773,G4801230970400,0.16910229645093944,63.54697286012526,479
56774,G4801230970500,0.1189189189189189,55.28108108108108,370
56775,G4801250950300,0.12195121951219508,59.19512195121951,123
56776,G4801270950100,0.08888888888888885,45.733333333333334,45
56777,G4801270950200,0.14018691588785046,58.9392523364486,642
56778,G4801270950300,0.22222222222222218,55.17460317460318,63
56779,G4801290950200,0.19108280254777069,68.19745222929937,157
56780,G4801290950300,0.1333333333333333,63.37435897435898,195
56781,G4801310950100,0.2132701421800948,57.50394944707741,633
56782,G4801310950200,0.18160919540229878,54.93563218390805,435
56783,G4801310950300,0.15121951219512195,53.42926829268293,205
56784,G4801310950400,0.12328767123287666,44.657534246575345,73
56785,G4801330950100,0.1690647482014388,51.65107913669065,278
56786,G4801330950200,0.14060606060606057,61.82787878787879,825
56787,G4801330950300,0.17252931323283077,64.29145728643216,597
56788,G4801330950400,0.15757575757575756,67.0,165
56789,G4801330950500,0.13389121338912133,61.56485355648535,239
56790,G4801350000100,0.20459770114942522,70.69425287356322,435
56791,G4801350000300,0.21093749999999994,49.6875,128
56792,G4801350000400,0.231953801732435,64.08758421559192,1039
56793,G4801350000500,0.2494646680942184,55.480728051391864,934
56794,G4801350000600,0.22654462242562928,53.97826086956522,874
56795,G4801350000700,0.19059405940594057,51.163366336633665,404
56796,G4801350000800,0.2203742203742204,56.28482328482328,481
56797,G4801350001000,0.2208520179372197,65.49551569506727,892
56798,G4801350001100,0.22540473225404728,52.06973848069738,803
56799,G4801350001200,0.17883211678832117,44.92700729927007,274
56800,G4801350001300,0.23296703296703297,58.293406593406594,910
56801,G4801350001400,0.1794871794871795,91.94871794871794,39
56802,G4801350001500,0.19437939110070254,48.62529274004684,427
56803,G4801350001600,0.23928293063133282,58.0576773187841,1283
56804,G4801350001700,0.18414918414918408,65.99145299145299,1287
56805,G4801350001800,0.17699115044247782,46.1283185840708,226
56806,G4801350001900,0.1527777777777778,42.15625,288
56807,G4801350002000,0.16376306620209052,49.637630662020904,287
56808,G4801350002200,0.1286549707602339,56.08187134502924,342
56809,G4801350002300,0.12857142857142853,94.74897959183673,490
56810,G4801350002400,0.17176258992805754,73.58363309352518,1112
56811,G4801350002501,0.18101265822784807,69.49493670886076,790
56812,G4801350002502,0.20811170212765953,65.08045212765957,1504
56813,G4801350002503,0.12321660181582357,76.99092088197146,771
56814,G4801350002700,0.18069306930693066,61.192244224422446,1212
56815,G4801350002801,0.23553719008264457,55.77892561983471,484
56816,G4801350002802,0.16281628162816278,54.491749174917494,909
56817,G4801350002900,0.12484076433121018,116.3375796178344,785
56818,G4801350003000,0.12776176753121996,90.06820365033622,1041
56819,G4801370950100,0.22641509433962262,57.20754716981132,53
56820,G4801370950200,0.07446808510638293,80.94680851063829,94
56821,G4801390060101,0.12682435832913935,68.05737292400605,1987
56822,G4801390060102,0.13759479956663057,77.96262188515709,1846
56823,G4801390060203,0.1120772946859903,81.2032850241546,5175
56824,G4801390060204,0.13811462574381456,84.50767303476354,3193
56825,G4801390060205,0.09608540925266898,97.24761191234313,5339
56826,G4801390060206,0.13746770025839788,76.12506459948321,1935
56827,G4801390060207,0.14338100476714333,72.50678401173451,2727
56828,G4801390060300,0.15627141877998627,69.49417409184373,1459
56829,G4801390060400,0.13019693654266956,76.12363238512035,914
56830,G4801390060500,0.1579831932773109,77.72773109243697,595
56831,G4801390060600,0.12978468899521528,79.53289473684211,1672
56832,G4801390060700,0.1383259911894273,82.68325991189427,2270
56833,G4801390060800,0.0997963340122199,90.94419551934827,4910
56834,G4801390060900,0.09438648782911076,92.3859910581222,2013
56835,G4801390061000,0.13661202185792345,65.82622950819672,915
56836,G4801390061100,0.11507936507936503,86.34444444444445,1260
56837,G4801390061200,0.13235294117647056,68.22303921568627,408
56838,G4801390061300,0.10601719197707732,70.58739255014326,698
56839,G4801390061400,0.12704269899841852,77.77859778597787,1897
56840,G4801390061500,0.15999999999999998,54.67176470588235,850
56841,G4801390061600,0.1497142857142857,59.85142857142857,875
56842,G4801390061700,0.11813471502590667,86.66321243523316,965
56843,G4801410000101,0.13677354709418837,57.76302605210421,1996
56844,G4801410000106,0.12931034482758616,65.95498084291188,2088
56845,G4801410000107,0.1877551020408163,55.05539358600583,1715
56846,G4801410000108,0.1606648199445983,47.11357340720222,361
56847,G4801410000109,0.16917728852838929,45.99768250289687,863
56848,G4801410000110,0.17615176151761516,52.38211382113821,738
56849,G4801410000111,0.12840466926070032,60.976653696498055,514
56850,G4801410000112,0.17613089509143406,53.12319538017324,1039
56851,G4801410000203,0.1579643093192333,48.77065432914739,1513
56852,G4801410000204,0.1864253393665158,49.752941176470586,1105
56853,G4801410000205,0.16818181818181815,48.81590909090909,440
56854,G4801410000206,0.1958762886597938,45.81134020618557,970
56855,G4801410000301,0.21076923076923068,46.07846153846154,650
56856,G4801410000302,0.18805309734513273,44.20575221238938,904
56857,G4801410000401,0.10299488677867054,73.73849525200876,1369
56858,G4801410000403,0.1623672230652503,62.53262518968133,659
56859,G4801410000404,0.14077669902912618,56.689320388349515,206
56860,G4801410000500,0.07317073170731704,37.5609756097561,41
56861,G4801410000600,0.16666666666666666,47.04867256637168,678
56862,G4801410000700,0.0,63.4,5
56863,G4801410000800,0.1580459770114942,56.63505747126437,696
56864,G4801410000900,0.15312232677502133,49.6595380667237,1169
56865,G4801410001001,0.14143094841930112,54.978369384359404,601
56866,G4801410001002,0.15198618307426592,51.63557858376511,579
56867,G4801410001104,0.12342007434944234,65.93828996282528,1345
56868,G4801410001105,0.12291169451073983,58.10739856801909,838
56869,G4801410001107,0.09185369908561924,84.9650872817955,2406
56870,G4801410001109,0.08775376555337257,125.62606417812705,1527
56871,G4801410001110,0.0877497827975673,120.75238922675933,1151
56872,G4801410001111,0.07418397626112756,151.6454005934718,674
56873,G4801410001112,0.11436740528949248,86.1458184417441,1399
56874,G4801410001113,0.10543549443352974,79.46692861820563,1527
56875,G4801410001201,0.16391509433962262,54.362028301886795,848
56876,G4801410001202,0.12426035502958578,68.10322156476002,1521
56877,G4801410001203,0.17441860465116274,60.74418604651163,86
56878,G4801410001301,0.10446503791069922,109.85678180286436,1187
56879,G4801410001302,0.09817170111287755,129.08267090620032,2516
56880,G4801410001400,0.18666666666666668,39.666666666666664,75
56881,G4801410001501,0.10102489019033672,96.61493411420204,1366
56882,G4801410001502,0.06962962962962961,111.8711111111111,675
56883,G4801410001600,0.10690423162583516,66.07349665924276,449
56884,G4801410001700,0.10377358490566035,64.71698113207547,106
56885,G4801410001800,0.0,59.166666666666664,6
56886,G4801410001900,0.03846153846153844,39.76923076923077,26
56887,G4801410002000,0.16393442622950816,53.36065573770492,61
56888,G4801410002100,0.0990990990990991,59.108108108108105,111
56889,G4801410002201,0.15470852017937217,94.45067264573991,446
56890,G4801410002202,0.12801932367149757,65.68599033816425,414
56891,G4801410002300,0.1802469135802469,53.693827160493825,810
56892,G4801410002400,0.13667820069204148,56.43944636678201,578
56893,G4801410002500,0.1431049436253252,55.21682567215959,1153
56894,G4801410002600,0.18350515463917524,50.381443298969074,485
56895,G4801410002800,0.15463917525773196,41.84879725085911,291
56896,G4801410002900,0.13592233009708732,49.077669902912625,103
56897,G4801410003000,0.15730337078651682,39.235955056179776,356
56898,G4801410003100,0.15789473684210523,46.50736842105263,475
56899,G4801410003200,0.19461077844311372,48.553892215568865,334
56900,G4801410003300,0.1371134020618556,53.46701030927835,970
56901,G4801410003401,0.14346590909090906,53.63494318181818,704
56902,G4801410003403,0.1611253196930946,57.870843989769824,782
56903,G4801410003404,0.12581699346405223,75.62009803921569,1224
56904,G4801410003501,0.14489311163895482,70.10451306413302,421
56905,G4801410003502,0.16051364365971102,55.88603531300161,623
56906,G4801410003601,0.15019011406844102,40.631178707224336,526
56907,G4801410003602,0.12626262626262622,36.26767676767677,198
56908,G4801410003701,0.19504132231404955,40.07603305785124,605
56909,G4801410003702,0.20450281425891176,43.50281425891182,533
56910,G4801410003801,0.17454068241469817,45.51968503937008,762
56911,G4801410003803,0.15600624024960993,47.97035881435257,641
56912,G4801410003804,0.1701149425287356,46.05977011494253,435
56913,G4801410003901,0.17346938775510198,44.94285714285714,490
56914,G4801410003902,0.1612903225806451,38.297491039426525,279
56915,G4801410003903,0.1659574468085106,40.4354609929078,705
56916,G4801410004002,0.1901504787961696,51.76333789329686,1462
56917,G4801410004003,0.1407799074686054,39.35756774619961,1513
56918,G4801410004004,0.1697357886309047,47.088871096877504,1249
56919,G4801410004103,0.1731343283582089,51.16019900497513,1005
56920,G4801410004104,0.17617328519855593,49.56823104693141,1385
56921,G4801410004105,0.20347394540942926,40.32258064516129,403
56922,G4801410004106,0.17045454545454544,46.13636363636363,704
56923,G4801410004107,0.17142857142857143,48.88214285714286,280
56924,G4801410004201,0.18578553615960097,37.52992518703242,802
56925,G4801410004202,0.1892797319932998,39.68676716917923,597
56926,G4801410004303,0.15979381443298968,60.88438880706922,1358
56927,G4801410004305,0.13076278290025145,69.6295054484493,1193
56928,G4801410004307,0.13914174252275674,79.56046814044213,1538
56929,G4801410004309,0.10974025974025968,69.73896103896104,1540
56930,G4801410004310,0.15472779369627507,53.97994269340974,1047
56931,G4801410004311,0.14724576271186435,63.976694915254235,944
56932,G4801410004312,0.13555992141453826,77.21021611001964,1018
56933,G4801410004313,0.12560386473429946,82.76972624798712,621
56934,G4801410004314,0.15249266862170088,56.70381231671554,1705
56935,G4801410004315,0.13187446012093287,58.60380074863231,3473
56936,G4801410004316,0.18145430286857903,55.30020013342228,1499
56937,G4801410010101,0.0,55.47826086956522,23
56938,G4801410010102,0.02857142857142857,54.60000000000001,35
56939,G4801410010103,0.0,92.53846153846153,13
56940,G4801410010203,0.1392405063291139,47.607594936708864,395
56941,G4801410010204,0.09942970493429205,89.26456731961319,4033
56942,G4801410010206,0.10717975206611566,72.5885847107438,3872
56943,G4801410010207,0.13107344632768356,54.184180790960454,885
56944,G4801410010208,0.13848469643753133,57.09984947315605,1993
56945,G4801410010209,0.08965517241379306,93.68187192118226,10150
56946,G4801410010303,0.132821075740944,59.54774972557629,911
56947,G4801410010307,0.17088122605363978,55.82835249042146,1305
56948,G4801410010309,0.17789291882556127,55.523661485319515,2895
56949,G4801410010310,0.148876404494382,47.208567415730336,1424
56950,G4801410010311,0.1653696498054474,58.37354085603113,2056
56951,G4801410010312,0.1633306645316253,58.02962369895917,1249
56952,G4801410010313,0.1421714878713192,56.86924374108185,7709
56953,G4801410010314,0.12786736316148076,73.69725187372246,4403
56954,G4801410010315,0.1478111165764879,65.46495327102804,8132
56955,G4801410010316,0.14074717636837528,64.55864465682015,1151
56956,G4801410010317,0.1809447558046437,55.42514011208967,1249
56957,G4801410010318,0.11535926170072508,62.36914963744232,1517
56958,G4801410010319,0.025469168900804237,49.88069705093834,746
56959,G4801410010320,0.14281481481481478,64.09106172839506,10125
56960,G4801410010321,0.13134001252348151,72.57780212899186,6388
56961,G4801410010401,0.18854166666666666,47.83125,960
56962,G4801410010402,0.15562080536912748,44.230704697986575,2384
56963,G4801410010403,0.16066066066066062,37.403153153153156,1332
56964,G4801410010404,0.2135642135642135,49.04184704184704,693
56965,G4801410010501,0.15948275862068959,43.60129310344828,464
56966,G4801410010502,0.15740740740740738,56.25925925925926,108
56967,G4801410010503,0.175531914893617,53.851063829787236,752
56968,G4801410010504,0.11594202898550718,39.20289855072464,138
56969,G4801430950100,0.09119496855345911,105.03459119496856,318
56970,G4801430950200,0.09329940627650546,93.86683630195081,1179
56971,G4801430950300,0.12985274431057559,62.054886211512716,747
56972,G4801430950400,0.13503184713375793,81.68789808917198,785
56973,G4801430950500,0.13030888030888024,67.92664092664093,1036
56974,G4801430950600,0.14476614699331847,75.28507795100222,449
56975,G4801430950700,0.07092198581560281,78.46099290780141,141
56976,G4801450990100,0.14960629921259838,64.88976377952756,127
56977,G4801450990200,0.126099706744868,60.70381231671554,341
56978,G4801450990300,0.16210937499999997,53.990234375,512
56979,G4801450990400,0.15217391304347822,50.26086956521739,138
56980,G4801450990500,0.1538461538461538,63.21678321678322,286
56981,G4801450990600,0.18181818181818182,70.6969696969697,33
56982,G4801450990700,0.1593406593406593,54.862637362637365,182
56983,G4801470950100,0.1933174224343675,65.5035799522673,419
56984,G4801470950201,0.15703971119133572,64.6913357400722,554
56985,G4801470950202,0.06451612903225806,84.81451612903226,124
56986,G4801470950300,0.19117647058823528,62.08613445378152,476
56987,G4801470950400,0.1593785960874568,67.59666283084005,1738
56988,G4801470950500,0.15547024952015354,57.19193857965451,521
